;date;CO;NO;NO2;NOX;O3;PM10;PM2.5;PRS;RAINF;RH;SO2;SR;TOUT;WSR;WDR
2674;2025-04-22 10:00:00;1.46;6.8;11.9;19.1;13.0;51.0;34.38;710.6;0.0;62.0;4.5;0.084;21.59;7.5;56.0
2675;2025-04-22 11:00:00;1.46;5.3;10.6;16.2;21.0;47.0;37.3;710.5;0.0;59.0;4.4;0.186;22.43;9.0;53.0
2676;2025-04-22 12:00:00;1.42;4.8;8.6;13.5;30.0;56.0;46.13;710.1;0.0;53.0;4.5;0.34;24.13;7.0;35.0
2677;2025-04-22 13:00:00;1.39;3.6;8.1;11.9;43.0;42.0;36.06;709.3;0.0;45.0;4.5;0.394;26.28;6.3;66.0
2678;2025-04-22 14:00:00;1.35;3.4;5.7;9.4;42.0;35.0;33.5;708.6;0.0;36.0;4.5;0.651;28.2;13.1;91.0
2679;2025-04-22 15:00:00;1.33;3.3;5.5;9.0;41.0;37.0;27.7;708.1;0.0;34.0;4.6;0.63;29.3;14.7;93.0
2680;2025-04-22 16:00:00;1.34;3.2;5.8;9.3;41.0;37.0;27.8;707.6;0.0;34.0;4.6;0.413;29.49;13.6;94.0
2681;2025-04-22 17:00:00;1.33;2.8;5.6;8.7;41.0;38.0;29.51;707.3;0.0;32.0;4.4;0.271;29.83;11.1;108.0
2682;2025-04-22 18:00:00;1.35;3.0;8.2;11.5;35.0;36.0;29.97;707.0;0.0;31.0;4.6;0.129;29.79;11.2;92.0
2683;2025-04-22 19:00:00;1.38;2.9;8.6;11.8;29.0;36.0;30.35;707.0;0.0;36.0;4.6;0.024;28.79;15.4;77.0
2684;2025-04-22 20:00:00;1.38;2.6;6.4;9.2;25.0;53.0;30.32;707.7;0.0;51.0;4.6;0.0;25.58;20.3;73.0
2685;2025-04-22 21:00:00;1.33;2.2;5.3;7.8;29.0;47.0;28.56;708.6;0.0;52.0;4.5;0.0;24.32;16.6;78.0
2686;2025-04-22 22:00:00;1.33;3.6;11.9;15.7;29.0;37.0;23.93;709.4;0.0;48.0;4.5;0.0;24.01;11.4;71.0
2687;2025-04-22 23:00:00;1.32;2.2;7.5;10.0;31.0;28.0;19.9;709.5;0.0;54.0;4.6;0.0;22.87;13.0;62.0
2688;2025-04-23 00:00:00;1.35;2.2;8.7;11.0;27.0;24.0;15.83;709.0;0.0;57.0;4.5;0.0;22.52;10.5;52.0
2689;2025-04-23 01:00:00;1.34;2.1;7.1;9.3;25.0;32.0;18.57;708.6;0.0;61.0;4.4;0.0;22.2;8.7;48.0
2690;2025-04-23 02:00:00;1.31;2.0;4.3;6.5;24.0;33.0;20.69;708.1;0.0;62.0;4.6;0.0;22.09;9.5;43.0
2691;2025-04-23 03:00:00;1.3;2.1;5.0;7.4;20.0;35.0;22.11;707.7;0.0;63.0;4.5;0.0;22.14;6.9;41.0
2692;2025-04-23 04:00:00;1.31;4.9;11.5;16.3;10.0;39.0;22.48;707.7;0.0;64.0;4.5;0.0;21.92;7.0;25.0
2693;2025-04-23 05:00:00;1.31;;8.6;11.3;11.0;34.0;24.53;707.8;0.0;65.0;4.5;0.0;21.71;4.7;41.0
2694;2025-04-23 06:00:00;1.32;;7.0;9.5;11.0;36.0;22.97;708.0;0.0;67.0;4.6;0.0;21.26;4.9;50.0
2695;2025-04-23 07:00:00;1.36;;10.0;14.0;8.0;32.0;31.11;708.5;0.0;69.0;4.6;0.002;20.83;5.5;61.0
2696;2025-04-23 08:00:00;1.44;4.0;13.3;21.9;7.0;39.0;34.24;709.2;0.0;69.0;4.6;0.012;20.58;7.2;53.0
2697;2025-04-23 09:00:00;1.5;1.5;13.7;21.5;8.0;52.0;39.22;709.6;0.0;70.0;4.6;0.025;20.37;6.0;44.0
2698;2025-04-23 10:00:00;1.54;;13.7;22.4;8.0;40.0;33.92;709.8;0.0;70.0;4.6;0.047;20.38;5.7;43.0
2699;2025-04-23 11:00:00;1.56;0.6;17.1;28.3;9.0;40.0;30.53;710.0;0.0;70.0;4.6;0.066;20.82;5.2;13.0
2700;2025-04-23 12:00:00;1.61;0.9;18.2;27.7;11.0;62.0;44.47;709.9;0.0;68.0;4.6;0.078;21.52;4.6;52.0
2701;2025-04-23 13:00:00;1.56;;19.3;27.7;16.0;73.0;54.67;709.7;0.0;63.0;4.6;0.138;22.47;3.2;31.0
2702;2025-04-23 14:00:00;1.51;9.8;18.4;26.8;32.0;65.0;55.01;709.3;0.0;54.0;;0.31;24.66;4.6;14.0
2703;2025-04-23 15:00:00;1.49;10.2;13.0;17.2;48.0;67.0;62.6;708.7;0.0;48.0;;0.312;25.87;8.1;85.0
2704;2025-04-23 16:00:00;1.45;9.3;9.9;13.0;48.0;57.0;52.9;708.2;0.0;47.0;;0.129;25.79;8.7;75.0
2705;2025-04-23 17:00:00;1.49;11.0;10.4;13.6;47.0;51.0;;708.0;0.0;45.0;;0.116;26.29;8.1;54.0
2706;2025-04-23 18:00:00;1.5;18.2;12.8;15.8;40.0;53.0;49.44;708.1;0.0;43.0;;0.062;26.74;6.4;81.0
2707;2025-04-23 19:00:00;1.48;21.3;12.0;14.9;36.0;58.0;47.03;708.3;0.0;43.0;;0.023;26.97;7.0;108.0
2708;2025-04-23 20:00:00;1.44;18.1;12.3;15.1;25.0;47.0;40.0;708.5;0.0;46.0;4.7;0.0;26.41;10.8;94.0
2709;2025-04-23 21:00:00;1.38;14.5;9.4;12.2;19.0;41.0;30.71;708.7;0.0;49.0;4.5;0.0;25.71;11.8;72.0
2710;2025-04-23 22:00:00;1.34;13.4;6.4;8.9;25.0;43.0;21.94;708.9;0.0;50.0;4.6;0.0;25.13;11.3;87.0
2711;2025-04-23 23:00:00;1.31;13.7;6.0;8.6;26.0;34.0;25.34;708.8;0.0;50.0;4.6;0.0;24.28;11.0;70.0
2712;2025-04-24 00:00:00;1.31;13.2;8.6;11.6;24.0;38.0;21.96;708.7;0.0;51.0;4.6;0.0;23.52;10.2;54.0
2713;2025-04-24 01:00:00;1.31;13.6;9.4;11.9;21.0;33.0;20.47;708.5;0.0;51.0;4.6;0.0;22.91;8.9;44.0
2714;2025-04-24 02:00:00;1.33;11.3;14.2;17.0;13.0;30.0;19.29;708.1;0.0;53.0;4.5;0.0;22.28;7.3;8.0
2715;2025-04-24 03:00:00;1.3;3.6;10.4;12.9;16.0;37.0;22.84;707.9;0.0;57.0;4.6;0.0;21.75;6.7;22.0
2716;2025-04-24 04:00:00;1.31;2.3;9.4;11.9;19.0;36.0;25.14;707.9;0.0;58.0;4.5;0.0;21.47;7.2;18.0
2717;2025-04-24 05:00:00;1.36;2.3;13.9;16.4;14.0;38.0;23.58;708.1;0.0;58.0;4.7;0.0;21.37;5.1;14.0
2718;2025-04-24 06:00:00;1.38;2.5;15.9;18.5;11.0;41.0;24.87;708.3;0.0;59.0;4.6;0.0;21.28;5.6;32.0
2719;2025-04-24 07:00:00;1.42;4.2;16.9;21.3;11.0;47.0;28.67;708.7;0.0;61.0;4.5;0.003;21.1;5.1;19.0
2720;2025-04-24 08:00:00;1.54;8.4;21.4;30.1;7.0;55.0;34.72;709.3;0.0;63.0;4.6;0.021;21.08;2.3;16.0
2721;2025-04-24 09:00:00;1.59;10.1;20.1;30.5;9.0;72.0;46.17;709.5;0.0;64.0;4.5;0.047;20.92;2.7;10.0
2722;2025-04-24 10:00:00;1.58;7.8;16.6;24.7;12.0;58.0;45.84;709.8;0.0;66.0;4.5;0.08;21.07;2.2;1.0
2723;2025-04-24 11:00:00;1.55;7.4;14.9;22.5;17.0;51.0;41.31;709.9;0.0;62.0;4.6;0.152;22.23;3.1;342.0
2724;2025-04-24 12:00:00;1.63;9.1;17.3;26.7;21.0;53.0;40.92;709.9;0.0;57.0;4.6;0.272;23.56;6.0;347.0
2725;2025-04-24 13:00:00;1.64;5.3;16.6;22.1;26.0;53.0;41.31;709.7;0.0;57.0;4.6;0.123;23.48;7.5;353.0
2726;2025-04-24 14:00:00;1.49;4.2;11.2;15.6;42.0;50.0;38.26;709.4;0.0;52.0;4.5;0.339;24.82;8.5;60.0
2727;2025-04-24 15:00:00;1.47;3.6;9.4;13.3;55.0;41.0;37.01;708.7;0.0;47.0;4.6;0.486;26.47;9.1;44.0
2728;2025-04-24 16:00:00;1.43;3.4;8.8;12.5;50.0;41.0;40.42;708.2;0.0;43.0;4.6;0.328;27.48;10.1;57.0
2729;2025-04-24 17:00:00;1.41;3.7;7.8;11.7;41.0;39.0;35.42;708.0;0.0;39.0;4.5;0.327;28.47;13.4;65.0
2730;2025-04-24 18:00:00;1.4;3.3;8.1;11.6;38.0;41.0;32.28;708.1;0.0;40.0;4.4;0.147;28.02;12.2;80.0
2731;2025-04-24 19:00:00;1.43;2.7;9.1;11.9;35.0;41.0;35.61;708.4;0.0;42.0;4.5;0.033;27.48;10.4;102.0
2732;2025-04-24 20:00:00;1.4;2.5;9.4;12.2;28.0;40.0;35.79;708.8;0.0;44.0;4.5;0.0;26.8;12.1;82.0
2733;2025-04-24 21:00:00;1.36;2.4;7.2;9.8;29.0;36.0;28.79;709.4;0.0;47.0;4.5;0.0;25.91;12.0;79.0
2734;2025-04-24 22:00:00;1.36;2.6;7.7;10.6;26.0;36.0;23.74;710.0;0.0;48.0;4.5;0.0;25.52;9.2;98.0
2735;2025-04-24 23:00:00;1.33;2.1;5.1;7.5;28.0;35.0;23.7;710.2;0.0;51.0;4.6;0.0;24.65;10.3;95.0
2736;2025-04-25 00:00:00;1.32;2.0;4.7;7.0;29.0;33.0;20.61;710.1;0.0;52.0;4.6;0.0;24.03;10.0;74.0
2737;2025-04-25 01:00:00;1.3;2.0;3.3;5.5;32.0;36.0;20.88;710.2;0.0;54.0;4.6;0.0;23.24;12.1;62.0
2738;2025-04-25 02:00:00;1.31;1.9;4.0;6.1;29.0;32.0;23.11;709.9;0.0;56.0;4.6;0.0;22.86;10.5;69.0
2739;2025-04-25 03:00:00;1.3;1.9;3.7;5.8;29.0;41.0;28.86;709.6;0.0;58.0;4.5;0.0;22.55;9.4;56.0
2740;2025-04-25 04:00:00;1.3;;2.8;5.0;30.0;41.0;34.19;709.5;0.0;60.0;4.6;0.0;22.12;9.2;62.0
2741;2025-04-25 05:00:00;1.31;;2.9;5.0;29.0;42.0;28.02;709.7;0.0;61.0;4.5;0.0;21.86;8.6;53.0
2742;2025-04-25 06:00:00;1.34;;5.4;7.6;24.0;44.0;29.47;709.9;0.0;63.0;4.5;0.0;21.81;4.8;60.0
2743;2025-04-25 07:00:00;1.39;2.8;9.9;12.9;17.0;56.0;36.99;710.2;0.0;65.0;4.6;0.011;21.6;2.3;53.0
2744;2025-04-25 08:00:00;1.49;5.0;15.2;20.3;13.0;51.0;40.59;710.6;0.0;65.0;4.5;0.043;21.94;1.9;57.0
2745;2025-04-25 09:00:00;1.58;5.0;13.4;18.7;15.0;44.0;31.58;710.8;0.0;63.0;4.5;0.056;22.34;5.0;62.0
2746;2025-04-25 10:00:00;1.55;5.4;11.1;16.7;17.0;40.0;27.91;711.0;0.0;63.0;4.5;0.13;22.47;8.4;63.0
2747;2025-04-25 11:00:00;1.51;6.0;9.8;16.0;21.0;42.0;28.62;711.1;0.0;61.0;4.5;0.231;23.21;10.8;53.0
2748;2025-04-25 12:00:00;1.47;4.6;8.5;13.3;25.0;36.0;29.97;711.0;0.0;57.0;4.5;0.22;23.96;12.2;48.0
2749;2025-04-25 13:00:00;1.51;4.5;10.0;14.7;24.0;42.0;36.74;710.8;0.0;56.0;4.5;0.165;24.21;11.3;60.0
2750;2025-04-25 14:00:00;1.54;5.2;11.4;16.9;27.0;48.0;35.6;710.4;0.0;53.0;4.6;0.233;24.99;12.0;47.0
2751;2025-04-25 15:00:00;1.52;4.0;11.5;15.7;30.0;43.0;36.57;710.1;0.0;51.0;4.5;0.157;25.44;10.1;64.0
2752;2025-04-25 16:00:00;1.45;3.4;7.2;10.9;39.0;49.0;39.83;709.7;0.0;47.0;4.5;0.331;26.9;11.6;65.0
2753;2025-04-25 17:00:00;1.42;2.8;5.8;8.9;41.0;45.0;41.64;709.5;0.0;42.0;4.5;0.391;28.14;14.4;111.0
2754;2025-04-25 18:00:00;1.44;2.8;7.9;11.0;38.0;47.0;42.47;709.7;0.0;42.0;4.5;0.157;28.13;11.6;102.0
2755;2025-04-25 19:00:00;1.45;2.3;8.6;11.1;34.0;50.0;47.0;709.7;0.0;43.0;4.5;0.036;27.62;10.1;110.0
2756;2025-04-25 20:00:00;1.46;2.2;10.4;12.8;29.0;50.0;43.1;709.9;0.0;43.0;4.5;0.0;27.23;9.3;102.0
2757;2025-04-25 21:00:00;1.35;2.1;5.6;8.0;30.0;46.0;41.09;710.4;0.0;45.0;4.5;0.0;26.56;15.4;80.0
2758;2025-04-25 22:00:00;1.33;2.2;5.2;7.6;29.0;39.0;29.37;710.9;0.0;49.0;4.5;0.0;25.17;17.1;79.0
2759;2025-04-25 23:00:00;1.35;2.2;4.8;7.3;29.0;43.0;26.53;711.2;0.0;56.0;4.6;0.0;23.49;16.9;76.0
2760;2025-04-26 00:00:00;1.35;1.9;3.9;6.1;31.0;35.0;30.56;711.1;0.0;58.0;4.6;0.0;22.64;13.4;73.0
2761;2025-04-26 01:00:00;1.34;1.8;3.2;5.3;32.0;35.0;30.55;710.9;0.0;61.0;4.5;0.0;21.99;12.9;67.0
2762;2025-04-26 02:00:00;1.35;1.8;3.4;5.5;30.0;40.0;35.45;710.5;0.0;63.0;4.6;0.0;21.52;11.2;56.0
2763;2025-04-26 03:00:00;1.34;;3.2;5.2;29.0;36.0;33.45;710.2;0.0;65.0;4.5;0.0;21.21;10.1;53.0
2764;2025-04-26 04:00:00;1.34;;3.3;5.3;28.0;30.0;;710.3;0.0;67.0;4.6;0.0;21.03;9.2;52.0
2765;2025-04-26 05:00:00;1.35;1.9;3.2;5.3;26.0;28.0;;710.3;0.0;69.0;4.5;0.0;20.67;6.8;58.0
2766;2025-04-26 06:00:00;1.35;1.8;5.2;7.3;23.0;28.0;26.95;710.6;0.0;70.0;4.6;0.0;20.39;7.9;50.0
2767;2025-04-26 07:00:00;1.41;2.2;10.4;12.8;17.0;29.0;;711.0;0.0;70.0;4.6;0.002;20.4;6.7;53.0
2768;2025-04-26 08:00:00;1.47;3.2;11.8;15.2;16.0;33.0;30.66;711.2;0.0;71.0;4.5;0.023;20.51;8.5;76.0
2769;2025-04-26 09:00:00;1.53;4.6;11.4;16.2;16.0;29.0;28.58;711.2;0.0;69.0;3.4;0.074;20.75;7.2;62.0
2770;2025-04-26 10:00:00;1.56;5.1;10.3;15.6;17.0;34.0;30.12;711.4;0.0;66.0;4.1;0.122;21.57;8.4;51.0
2771;2025-04-26 11:00:00;1.54;7.1;10.8;18.1;17.0;28.0;20.08;711.6;0.0;62.0;4.1;0.201;22.29;8.6;43.0
2772;2025-04-26 12:00:00;1.55;9.3;15.0;24.6;15.0;33.0;24.74;711.6;0.0;58.0;4.0;0.185;22.96;7.0;51.0
2773;2025-04-26 13:00:00;1.54;5.3;11.0;16.5;26.0;38.0;28.83;711.2;0.0;52.0;4.1;0.261;24.49;4.6;49.0
2774;2025-04-26 14:00:00;1.49;3.3;8.1;11.6;32.0;32.0;24.96;710.8;0.0;48.0;4.1;0.224;25.34;5.8;63.0
2775;2025-04-26 15:00:00;1.43;2.8;5.6;8.7;38.0;33.0;24.22;710.4;0.0;43.0;4.0;0.39;26.61;8.6;90.0
2776;2025-04-26 16:00:00;1.42;2.6;6.4;9.2;39.0;31.0;27.18;710.0;0.0;41.0;4.1;0.24;26.93;9.3;85.0
2777;2025-04-26 17:00:00;1.46;2.9;8.1;11.2;37.0;36.0;33.52;709.7;0.0;39.0;4.1;0.205;27.38;7.5;81.0
2778;2025-04-26 18:00:00;1.55;3.0;11.9;15.1;33.0;42.0;39.82;709.6;0.0;40.0;4.1;0.105;27.55;5.1;82.0
2779;2025-04-26 19:00:00;1.47;2.2;8.5;10.9;36.0;43.0;39.07;709.7;0.0;39.0;4.2;0.034;27.61;7.1;110.0
2780;2025-04-26 20:00:00;1.49;2.0;9.3;11.5;31.0;45.0;42.44;709.8;0.0;42.0;4.1;0.0;26.39;6.0;93.0
2781;2025-04-26 21:00:00;1.44;2.2;7.2;9.6;34.0;44.0;43.03;710.0;0.0;42.0;4.1;0.0;26.2;9.0;108.0
2782;2025-04-26 22:00:00;1.45;2.0;7.6;9.8;28.0;42.0;40.78;710.4;0.0;46.0;4.2;0.0;25.32;10.8;64.0
2783;2025-04-26 23:00:00;1.41;2.0;8.5;10.7;23.0;43.0;34.67;710.7;0.0;49.0;4.1;0.0;23.86;8.7;61.0
2784;2025-04-27 00:00:00;1.44;;10.0;12.2;20.0;40.0;28.31;710.7;0.0;51.0;4.1;0.0;22.91;8.8;47.0
2785;2025-04-27 01:00:00;1.41;;7.5;9.7;23.0;41.0;25.29;710.7;0.0;54.0;4.1;0.0;21.96;7.6;60.0
2786;2025-04-27 02:00:00;1.39;2.1;7.7;10.0;22.0;40.0;23.49;710.5;0.0;57.0;4.0;0.0;21.13;7.0;33.0
2787;2025-04-27 03:00:00;1.36;2.2;13.8;16.2;16.0;37.0;23.47;710.4;0.0;56.0;4.1;0.0;20.86;5.9;24.0
2788;2025-04-27 04:00:00;1.36;2.1;11.4;13.7;18.0;43.0;26.85;710.5;0.0;56.0;4.4;0.0;20.55;6.0;54.0
2789;2025-04-27 05:00:00;1.35;2.1;13.0;15.3;15.0;44.0;25.32;710.6;0.0;56.0;5.0;-0.001;20.32;5.1;73.0
2790;2025-04-27 06:00:00;1.4;;15.7;18.0;13.0;38.0;26.23;710.9;0.0;56.0;5.2;0.0;20.26;4.9;42.0
2791;2025-04-27 07:00:00;1.43;3.2;17.6;21.0;10.0;45.0;29.0;711.3;0.0;56.0;5.0;0.007;20.3;5.3;35.0
2792;2025-04-27 08:00:00;1.46;3.6;13.4;17.2;16.0;46.0;27.67;711.9;0.0;55.0;5.0;0.05;20.64;4.9;23.0
2793;2025-04-27 09:00:00;1.49;5.3;12.0;17.6;20.0;43.0;27.89;712.0;0.0;52.0;5.3;0.17;21.71;3.7;3.0
2794;2025-04-27 10:00:00;1.53;7.3;13.5;21.0;25.0;41.0;29.85;712.2;0.0;48.0;5.6;0.326;23.26;5.0;25.0
2795;2025-04-27 11:00:00;1.64;8.5;16.6;25.4;34.0;49.0;35.38;712.0;0.0;43.0;7.0;0.646;25.06;7.0;53.0
2796;2025-04-27 12:00:00;1.45;3.8;10.4;14.5;59.0;56.0;47.13;711.6;0.0;39.0;7.0;0.772;26.43;7.7;58.0
2797;2025-04-27 13:00:00;1.42;2.5;6.6;9.3;68.0;48.0;39.11;711.0;0.0;36.0;6.7;0.803;27.69;10.1;61.0
2798;2025-04-27 14:00:00;1.38;2.5;5.3;8.0;58.0;41.0;38.11;710.4;0.0;32.0;6.0;0.805;29.11;13.9;46.0
2799;2025-04-27 15:00:00;1.34;2.3;3.8;6.3;55.0;38.0;31.73;709.8;0.0;27.0;5.3;0.661;30.76;12.4;110.0
2800;2025-04-27 16:00:00;1.29;2.3;3.6;6.1;51.0;29.0;27.93;709.4;0.0;24.0;4.9;0.572;31.64;13.7;111.0
2801;2025-04-27 17:00:00;1.3;;3.8;6.3;51.0;27.0;26.11;709.0;0.0;22.0;4.7;0.401;32.3;14.6;103.0
2802;2025-04-27 18:00:00;1.29;2.2;3.6;6.0;49.0;30.0;27.32;708.7;0.0;21.0;4.7;0.165;32.35;15.7;95.0
2803;2025-04-27 19:00:00;1.31;2.2;5.4;7.8;46.0;31.0;28.66;708.7;0.0;21.0;4.7;0.029;31.88;13.2;92.0
2804;2025-04-27 20:00:00;1.32;2.1;6.1;8.4;40.0;32.0;28.96;709.1;0.0;23.0;4.5;0.0;31.03;11.5;90.0
2805;2025-04-27 21:00:00;1.37;2.1;6.2;8.5;32.0;40.0;28.09;709.7;0.0;30.0;4.4;0.0;28.87;12.6;88.0
2806;2025-04-27 22:00:00;1.37;2.2;8.1;10.5;27.0;38.0;25.52;710.5;0.0;35.0;4.4;0.0;26.93;11.6;58.0
2807;2025-04-27 23:00:00;1.4;2.0;6.7;9.0;28.0;36.0;28.38;711.2;0.0;40.0;4.5;0.0;25.41;13.0;45.0
2808;2025-04-28 00:00:00;1.42;2.3;8.3;10.8;23.0;39.0;29.06;711.5;0.0;45.0;4.5;0.0;24.34;10.7;41.0
2809;2025-04-28 01:00:00;1.39;2.1;10.9;13.2;19.0;36.0;30.52;711.7;0.0;51.0;6.7;0.0;23.31;9.4;46.0
2810;2025-04-28 02:00:00;1.37;2.1;7.1;9.4;21.0;40.0;28.76;711.6;0.0;55.0;5.4;0.0;22.46;6.9;49.0
2811;2025-04-28 03:00:00;1.37;1.9;5.3;7.5;21.0;33.0;;710.8;0.0;56.0;6.0;0.0;22.28;6.9;24.0
2812;2025-04-28 04:00:00;1.38;2.3;7.7;10.2;18.0;33.0;27.73;710.3;0.0;56.0;6.4;0.0;22.13;7.8;41.0
2813;2025-04-28 05:00:00;1.34;1.9;2.9;5.0;23.0;37.0;32.17;710.3;0.0;60.0;5.7;0.0;21.22;9.5;56.0
2814;2025-04-28 06:00:00;1.35;2.0;5.6;7.8;19.0;38.0;29.8;710.5;0.0;61.0;4.9;0.0;20.93;6.6;73.0
2815;2025-04-28 07:00:00;1.47;5.4;12.5;18.1;11.0;37.0;29.34;710.7;0.0;61.0;4.7;0.022;21.06;5.8;57.0
2816;2025-04-28 08:00:00;1.57;8.3;14.1;22.6;10.0;35.0;28.92;711.0;0.0;61.0;4.5;0.065;21.14;7.8;52.0
2817;2025-04-28 09:00:00;1.57;14.3;16.8;31.3;9.0;42.0;34.47;711.2;0.0;58.0;4.6;0.115;21.69;6.5;52.0
2818;2025-04-28 10:00:00;1.64;15.1;19.3;34.7;10.0;53.0;36.74;711.3;0.0;55.0;4.8;0.139;22.49;5.7;37.0
2819;2025-04-28 11:00:00;1.62;14.0;19.3;33.5;18.0;58.0;46.52;711.3;0.0;50.0;5.5;0.326;23.66;7.3;59.0
2820;2025-04-28 12:00:00;1.56;7.3;15.6;23.1;36.0;67.0;53.71;710.8;0.0;44.0;6.4;0.577;25.46;8.2;42.0
2821;2025-04-28 13:00:00;1.46;4.0;9.3;13.6;49.0;51.0;47.75;710.3;0.0;38.0;6.2;0.776;27.34;10.7;27.0
2822;2025-04-28 14:00:00;1.39;2.9;5.5;8.7;49.0;44.0;36.03;709.7;0.0;27.0;5.9;0.796;30.41;11.9;76.0
2823;2025-04-28 15:00:00;1.35;2.5;4.7;7.4;51.0;41.0;29.97;709.0;0.0;23.0;5.3;0.69;32.23;11.8;109.0
2824;2025-04-28 16:00:00;1.31;2.7;5.0;7.9;52.0;34.0;31.8;708.4;0.0;18.0;4.9;0.564;33.57;14.2;110.0
2825;2025-04-28 17:00:00;1.3;2.6;5.4;8.2;53.0;34.0;28.98;708.0;0.0;16.0;4.7;0.338;34.07;15.7;107.0
2826;2025-04-28 18:00:00;1.35;2.6;7.1;10.0;55.0;39.0;28.39;707.7;0.0;16.0;4.7;0.141;33.78;16.3;113.0
2827;2025-04-28 19:00:00;1.35;2.2;7.8;10.2;51.0;43.0;35.12;707.9;0.0;17.0;4.8;0.019;32.55;15.5;121.0
2828;2025-04-28 20:00:00;1.34;2.1;7.5;9.9;49.0;49.0;33.07;708.4;0.0;17.0;4.8;0.0;31.65;13.5;125.0
2829;2025-04-28 21:00:00;1.25;2.1;5.1;7.5;51.0;42.0;35.81;708.7;0.0;17.0;4.7;0.0;30.9;17.9;124.0
2830;2025-04-28 22:00:00;1.21;;5.7;7.9;50.0;50.0;31.09;709.0;0.0;17.0;4.6;0.0;30.19;14.5;116.0
2831;2025-04-28 23:00:00;1.22;2.0;4.9;7.1;50.0;41.0;28.87;709.2;0.0;18.0;4.5;0.0;29.36;10.5;122.0
2832;2025-04-29 00:00:00;1.24;2.0;4.6;6.8;47.0;32.0;28.17;709.1;0.0;21.0;4.5;0.0;28.32;11.2;98.0
2833;2025-04-29 01:00:00;1.3;2.2;10.9;13.3;31.0;35.0;29.21;709.2;0.0;28.0;4.8;0.0;26.91;9.2;42.0
2834;2025-04-29 02:00:00;1.35;1.9;5.0;7.2;29.0;35.0;32.18;709.1;0.0;40.0;4.8;0.0;25.16;11.5;45.0
2835;2025-04-29 03:00:00;1.36;2.1;8.1;10.4;21.0;33.0;28.16;709.2;0.0;46.0;4.7;0.0;23.71;9.6;25.0
2836;2025-04-29 04:00:00;1.35;2.4;14.3;16.9;14.0;35.0;28.33;709.7;0.0;48.0;5.6;0.0;22.77;8.8;15.0
2837;2025-04-29 05:00:00;1.36;2.7;12.0;14.9;15.0;36.0;28.72;710.0;0.0;49.0;5.8;0.0;21.92;8.5;31.0
2838;2025-04-29 06:00:00;1.31;2.4;9.8;12.4;16.0;36.0;24.36;710.3;0.0;51.0;6.2;0.0;21.15;7.7;46.0
2839;2025-04-29 07:00:00;1.36;4.1;11.3;15.6;14.0;28.0;21.07;710.7;0.0;53.0;16.9;0.027;20.86;7.4;40.0
2840;2025-04-29 08:00:00;1.46;7.2;13.3;20.8;13.0;32.0;20.46;711.1;0.0;52.0;16.6;0.07;21.3;8.4;26.0
2841;2025-04-29 09:00:00;1.51;5.8;11.0;17.0;17.0;34.0;21.09;711.4;0.0;51.0;8.8;0.129;21.75;8.8;55.0
2842;2025-04-29 10:00:00;1.48;7.7;11.5;19.4;19.0;33.0;20.08;711.5;0.0;49.0;6.8;0.24;22.52;8.3;58.0
2843;2025-04-29 11:00:00;1.46;7.4;11.7;19.4;26.0;43.0;25.09;711.2;0.0;44.0;6.9;0.377;24.1;7.7;28.0
2844;2025-04-29 12:00:00;1.44;4.8;9.1;14.1;40.0;42.0;33.36;710.7;0.0;45.0;6.3;0.678;25.34;10.3;41.0
2845;2025-04-29 13:00:00;1.45;4.5;9.2;14.0;42.0;42.0;35.43;710.2;0.0;54.0;5.9;0.626;26.4;11.2;33.0
2846;2025-04-29 14:00:00;1.42;3.6;8.3;12.1;44.0;41.0;31.19;709.7;0.0;50.0;5.6;0.378;27.59;10.1;43.0
2847;2025-04-29 15:00:00;1.43;2.9;6.9;10.0;41.0;35.0;28.78;709.2;0.0;48.0;5.2;0.233;28.3;10.4;83.0
2848;2025-04-29 16:00:00;1.48;2.5;8.2;10.9;40.0;37.0;27.62;709.0;0.0;47.0;4.8;0.044;28.02;9.6;106.0
2849;2025-04-29 17:00:00;1.53;3.0;9.3;12.5;38.0;39.0;30.47;708.4;0.0;52.0;4.7;0.205;27.64;9.8;107.0
2850;2025-04-29 18:00:00;1.51;3.0;11.3;14.6;33.0;39.0;29.38;708.1;0.0;48.0;4.7;0.084;28.06;9.3;89.0
2851;2025-04-29 19:00:00;1.68;4.5;22.1;26.8;21.0;40.0;28.07;707.8;0.0;46.0;4.8;0.038;28.2;8.1;56.0
2852;2025-04-29 20:00:00;1.69;2.8;20.7;23.8;20.0;46.0;30.17;707.8;0.0;47.0;4.9;0.0;27.5;8.0;61.0
2853;2025-04-29 21:00:00;1.68;3.4;19.9;23.5;14.0;48.0;30.52;708.5;0.0;54.0;4.9;0.0;26.51;9.9;37.0
2854;2025-04-29 22:00:00;1.63;5.4;19.6;25.2;7.0;41.0;30.68;709.3;0.0;66.0;4.8;0.0;24.76;6.9;72.0
2855;2025-04-29 23:00:00;1.51;4.4;12.1;16.7;21.0;49.0;29.2;708.7;0.0;59.0;4.9;0.0;25.17;7.0;49.0
2856;2025-04-30 00:00:00;1.33;2.2;3.4;5.8;32.0;32.0;26.69;708.5;0.0;55.0;4.8;0.0;25.36;9.1;119.0
2857;2025-04-30 01:00:00;1.38;2.8;12.3;15.3;17.0;25.0;18.3;708.1;0.0;62.0;4.8;0.0;24.35;8.5;27.0
